smiles,NP-KV_value,NP-KV,P-KV_value,P-KV,NP-VAN_value,NP-VAN,P-VAN_value,P-VAN,group,stratify_group
CCCCCC(=O)c1ccccc1,,0.0,,0.0,1472.5333333333335,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCOCCOCCOCCOC(C)=O,,0.0,,0.0,1690.0,1.0,,0.0,ether,ether
C=C1CCC2C(C3C1CCC3(C)O)C2(C)C,,0.0,,0.0,1578.9,1.0,,0.0,bicyclic,bicyclic
CCCCCCOC(=O)C(C)(C)C(=O)OCC(C)C,,0.0,,0.0,1607.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
O=C(CCC(=O)OCC(F)(F)C(F)F)OCCC1CCCCC1,,0.0,,0.0,1846.0,1.0,,0.0,alkyl_halide,alkyl_halide
Cc1cccc2c1CCCC2,1294.0,1.0,,0.0,1272.0,1.0,,0.0,aryl_methyl,aryl_methyl
CCOC(O)=Nc1ccc(Br)cc1Br,1794.0,1.0,,0.0,,0.0,,0.0,halogen,halogen
CCCCCCCCCCOC(=O)C(C)N(C)C(=O)OCCCCCC,,0.0,,0.0,2408.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C[Si](C)(C)OC[C@@H](O[Si](C)(C)C)[C@@H]1O[C@@H](O[Si](C)(C)C)[C@@H](O[Si](C)(C)C)[C@@H]1O[Si](C)(C)C,1908.0,1.0,1832.0,1.0,,0.0,,0.0,ether,ether
CCCCOc1ccccn1,,0.0,,0.0,1161.3,1.0,,0.0,Ar_N,Ar_N
CCCCCCCCCCCCCCCOC(=O)C(C)(C)C(=O)OCCCCCCC,,0.0,,0.0,2794.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCC(C)OC(=O)CCCC(=O)OC(C(C)C)C(C)C,,0.0,,0.0,2279.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C/C1=C\CCC(C)CCC(C)(C)/C=C/C1,1493.0,1.0,1666.5,1.0,,0.0,,0.0,allylic_oxid,allylic_oxid
CCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)Oc1ccccc1CCC,,0.0,,0.0,3338.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(=O)c1ccco1,889.4,1.0,1498.0,1.0,900.0972222222222,1.0,1494.750826446281,1.0,C_O,C_O
CC(C)COC(=O)N(C(C)C)C(C)C,,0.0,,0.0,1252.0,1.0,,0.0,C_O,C_O
C#CCCOC(=O)N(C)[C@H](CC(C)C)C(=O)OCCCCCCCCC,,0.0,,0.0,2256.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCC(CC)COC(=O)CCC(=O)Oc1ccc(OC)cc1,,0.0,,0.0,2484.0,1.0,,0.0,ether,ether
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,,0.0,,0.0,2465.5,1.0,,0.0,benzene,benzene
CCCCCCCCCCCCCCCCOC(=O)C(CC)(CC)C(=O)Oc1ccccc1SC,,0.0,,0.0,3549.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCOC(=O)CCCC(=O)Oc1cccc(C)c1C,,0.0,,0.0,2436.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCOC(=O)C1CC=CCC1C(=O)OCCc1ccccc1,,0.0,,0.0,2710.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCOC(=O)COCC(=O)OCC(C)CC,,0.0,,0.0,3146.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCN=C(O)c1ccc(C(F)(F)F)c(F)c1,,0.0,,0.0,1706.0,1.0,,0.0,halogen,halogen
CCCCCCNC(=O)c1ccc(C(F)(F)F)cc1,,0.0,,0.0,1820.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCC(C)CCOC(=O)C(CC)(CC)C(=O)Cl,,0.0,,0.0,1453.0,1.0,,0.0,C_O,C_O
CCCCOC(=O)CCCC(=O)OCC(C)C,,0.0,,0.0,1647.0,1.0,,0.0,C_O,C_O
CCCCCCCCCCCCCCC(C)CCCCCCCCCCCCC,2831.0,1.0,,0.0,2829.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C/C=C(\C)C(=O)OCC,,0.0,,0.0,943.8333333333331,1.0,,0.0,C_O,C_O
O=C(O)c1ccncc1,,0.0,,0.0,,0.0,2088.0,1.0,Ar_COO,Ar_COO
CCCCCCCCCCCCCCCCCCOC(=O)C(CC)(CC)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,,0.0,,0.0,2775.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
O=C(CCC(=O)Oc1ccc(F)cc1Br)OCCCl,,0.0,,0.0,2158.0,1.0,,0.0,halogen,halogen
CCn1cccc1C=O,,0.0,,0.0,,0.0,1610.0,1.0,Ar_N,Ar_N
Cc1cncnc1,864.0,1.0,,0.0,,0.0,,0.0,Ar_N,Ar_N
O=C(CCCCCC(=O)OCCc1ccccc1)OCCc1ccccc1,,0.0,,0.0,2284.0,1.0,,0.0,C_O,C_O
CN(C)C(=Nc1cccc(Br)c1)N(C)C,1835.0,1.0,,0.0,,0.0,,0.0,NH0,NH0
CCCCCCCCCN=C(O)C(F)(F)C(F)(F)F,,0.0,,0.0,1372.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCC(Cl)C(=O)OCCl,1611.5,1.0,2107.75,1.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
COc1c(F)c(F)cc(C(=O)Nc2ccc(F)cc2)c1F,,0.0,,0.0,2072.0,1.0,,0.0,halogen,halogen
CCCCCCCOC(=O)c1ccccc1C(=O)OC(CC)CCCC,,0.0,,0.0,2440.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCOC(=O)CCC(=O)OCc1cccc(C)c1,,0.0,,0.0,2334.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCN(C)C(=O)c1ccccc1Br,,0.0,,0.0,1964.0,1.0,,0.0,C_O,C_O
CCCCCCC(Cl)OC(=O)C(Cl)Cl,1467.5,1.0,2008.0,1.0,,0.0,,0.0,alkyl_halide,alkyl_halide
CCCCCOC(=O)CCCCCCCCC(=O)Oc1c(Cl)cccc1Cl,,0.0,,0.0,2991.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)COC(=O)CCC(=O)OCC(C)CC(C)(C)C,,0.0,,0.0,1777.0,1.0,,0.0,C_O,C_O
Cc1ccc(C)c(OC(=O)CCCC(=O)Oc2cc(C)ccc2C)c1,,0.0,,0.0,2688.0,1.0,,0.0,aryl_methyl,aryl_methyl
CCCOC(=O)CCC(=O)OCCOc1ccc([N+](=O)[O-])cc1,,0.0,,0.0,2571.0,1.0,,0.0,ether,ether
CCCCCCCCCCCCOC(=O)CCCl,1904.25,1.0,2381.4,1.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)COC(=O)CCC(=O)OCc1cc(F)c(F)c(F)c1F,,0.0,,0.0,1807.0,1.0,,0.0,halogen,halogen
CC(C)C1=CCC=C1,785.0,1.0,,0.0,,0.0,,0.0,allylic_oxid,allylic_oxid
CCCCCCCCOC(=O)CCCCCCCCC(=O)OCC(CC)CC,,0.0,,0.0,2736.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(=O)O[C@@H]1CC[C@H]2C(=CCC3[C@]2(C)CC[C@@]2(C)[C@H]([C@@H](C)CCCC(C)C)CC[C@]32C)C1(C)C,3253.0,1.0,,0.0,,0.0,,0.0,bicyclic,bicyclic
CCCCOC(=O)CCCC(=O)OCCOCC,,0.0,,0.0,1787.0,1.0,,0.0,ether,ether
CCCOC(=O)CCCCCCCCC(=O)Oc1ccccc1,,0.0,,0.0,2454.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCOC(=O)CCCC(O)=NCC(C)c1ccccc1,,0.0,,0.0,2630.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
Cc1cnc(C)o1,756.25,1.0,1132.25,1.0,,0.0,,0.0,aryl_methyl,aryl_methyl
CCCOC(=O)C(C)N=C(O)c1ccccc1Cl,,0.0,,0.0,2035.0,1.0,,0.0,Al_OH,Al_OH
CCCCCC(=O)N(CCCC)CCCC,,0.0,,0.0,,0.0,2869.0,1.0,unbrch_alkane,unbrch_alkane
CC(C)(C)[Si](C)(C)NCC(=O)O[Si](C)(C)C(C)(C)C,,0.0,,0.0,1562.0,1.0,,0.0,C_O,C_O
Cc1cccc(OC(=O)CCC(=O)Oc2cccc(Cl)c2Cl)c1C,,0.0,,0.0,2844.0,1.0,,0.0,C_O,C_O
CC(C)COC(=O)CCCCCCCCC(=O)OC(C)c1ccc(F)cc1,,0.0,,0.0,2517.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C[Si](C)(C)OC(=O)c1ccccc1SC(=O)C(F)(F)F,,0.0,,0.0,1504.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCC(C(=O)O[Si](C)(C)C)C(=O)O[Si](C)(C)C,1275.0,1.0,,0.0,1281.2,1.0,,0.0,C_O,C_O
CCC(SSc1ccoc1C)C(C)=O,,0.0,,0.0,1574.0,1.0,2205.0,1.0,C_O,C_O
CCCOC(=O)CCCCCCCCC(=O)OCC(Cl)Cl,,0.0,,0.0,2235.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCC(C)C=O,,0.0,,0.0,742.9,1.0,,0.0,C_O,C_O
CC(C)CC(C)OC(=O)CCCCCC(=O)OCc1cc(Cl)ccc1[N+](=O)[O-],,0.0,,0.0,2835.0,1.0,,0.0,C_O,C_O
CC#CC(CC)OC(=O)CCCC(=O)Oc1c(Cl)cccc1Cl,,0.0,,0.0,2428.0,1.0,,0.0,C_O,C_O
CCCC1=CCCC1,851.4884615384616,1.0,964.6355555555556,1.0,,0.0,,0.0,allylic_oxid,allylic_oxid
CCCC(C)COC(=O)CCCC(=O)Oc1cccc(Cl)c1Cl,,0.0,,0.0,2500.0,1.0,,0.0,C_O,C_O
CC(OC(=O)CCC(=O)Oc1c(Cl)cc(Cl)cc1Cl)C(C)(C)C,,0.0,,0.0,2342.0,1.0,,0.0,halogen,halogen
C[Si](C)(C)Oc1cc(Cl)c(Cl)c(Cl)c1Cl,,0.0,,0.0,1683.0,1.0,,0.0,halogen,halogen
CC(C)CCCOC(=O)c1ccc(C(=O)OCC(C)Cl)cc1,,0.0,,0.0,2331.0,1.0,,0.0,C_O,C_O
CCCCC(C)CCC(C)C,1027.0,1.0,,0.0,,0.0,1059.0,1.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCOC(=O)CCC(=O)OCC(CCC)CCC,,0.0,,0.0,2650.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCOC(=O)C(CC)(CC)C(=O)OC(C)CC(C)C,,0.0,,0.0,2033.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCCCCN=C(O)c1ccccc1Cl,,0.0,,0.0,3062.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1C(F)(F)F,,0.0,,0.0,2610.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCCCCCCCCOC(=O)CCCC(=O)OCc1cc(F)ccc1F,,0.0,,0.0,3681.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C#CCCOC(=O)N(C)C(C(=O)OCCCCCCCCCCC)C(C)C,,0.0,,0.0,2441.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCOC(=O)CCC(=O)OCCc1ccccc1F,,0.0,,0.0,2236.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
COC(=O)CCC(C)[C@@H]1CCC2C3C(C[C@@H](O[Si](C)(C)C)[C@]21C)[C@]1(C)CC[C@H](O[Si](C)(C)C)[C@@H](O[Si](C)(C)C)[C@@H]1C[C@@H]3O[Si](C)(C)C,,0.0,,0.0,3462.0,1.0,,0.0,bicyclic,bicyclic
CCCCOC(=O)CCC(=O)OCc1ccc(Cl)c([N+](=O)[O-])c1,,0.0,,0.0,2511.0,1.0,,0.0,C_O,C_O
CCCCCCC/C=C/CCCCCCCCC(=O)O[Si](C)(C)C,,0.0,,0.0,2215.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=CCC1(C2C=CCC2)C(O)=NC(=O)N=C1O,1858.0,1.0,,0.0,1868.0,1.0,,0.0,allylic_oxid,allylic_oxid
CCCCC(CC)COC(=O)C(C)(C)C(=O)OCC(C)C,,0.0,,0.0,1721.0,1.0,,0.0,C_O,C_O
CCCCCCCCOC(=O)c1cccc(C(=O)OC(C)CCCC)c1,,0.0,,0.0,2545.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=C(C)CCOC(=O)CCC(=O)OCCCCCCCCCCCC,,0.0,,0.0,2416.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=CCCCCCCCCC1CCCC1,1524.9,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
CCC(CC)CN[Si](C)(C)C,,0.0,,0.0,1001.0,1.0,,0.0,NH1,NH1
O=C(CCCC(=O)Oc1cc(Cl)cc(Cl)c1Cl)Oc1cc(Cl)cc(Cl)c1Cl,,0.0,,0.0,3413.0,1.0,,0.0,halogen,halogen
CCCCCC1C=CC=C1,1029.0,1.0,,0.0,,0.0,,0.0,allylic_oxid,allylic_oxid
COC(=O)c1ccc(Oc2cccc(C)c2)cc1C,2039.0,1.0,,0.0,,0.0,,0.0,aryl_methyl,aryl_methyl
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,,0.0,,0.0,2473.1,1.0,,0.0,halogen,halogen
O=C(CCCC(=O)Oc1cc(Cl)ccc1Cl)OCC(F)(F)C(F)F,,0.0,,0.0,2067.0,1.0,,0.0,halogen,halogen
CCCCCCCCCO[Si](OC(C)CCCCC)(c1ccccc1)c1ccccc1,,0.0,,0.0,2670.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
Cc1cccc(COC(=O)CCCC(=O)OCC(C)C)c1[N+](=O)[O-],,0.0,,0.0,2424.0,1.0,,0.0,C_O,C_O
CCCCC(=O)OCC(Cl)(Cl)Cl,1263.2,1.0,1660.6,1.0,1286.0,1.0,1661.0,1.0,alkyl_halide,alkyl_halide
C[C@@H]1SSC[C@H](C)C1=O,,0.0,,0.0,,0.0,1821.0,1.0,C_O,C_O
CCCOC(=O)CCCC(=O)Oc1c(Cl)cccc1Cl,,0.0,,0.0,2198.0,1.0,,0.0,C_O,C_O
Clc1ccc2c(c1)oc1c(Cl)c(Cl)ccc12,,0.0,,0.0,2150.0,1.0,,0.0,bicyclic,bicyclic
O=C(OCCCCCCCCCl)c1ccccc1,,0.0,,0.0,2134.5,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=C[C@@]1(C)CC[C@@H](O[C@H]2O[C@@H](COC(=O)C(F)(F)F)[C@H](OC(=O)C(F)(F)F)[C@@H](OC(=O)C(F)(F)F)[C@@H]2OC(=O)C(F)(F)F)C(C)(C)O1,,0.0,,0.0,1809.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCCCCCCCC(C)OC(=O)CCCCCCCCC(=O)OCCCCC,,0.0,,0.0,2761.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCOC(=O)C(=O)OCCCCCCC,1911.0,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
CC[Si](C)(C)OC(=O)CCC(C)C1CCC2C3CC[C@@]4(O[Si](C)(C)CC)C[C@@H](O[Si](C)(C)CC)CCC4(C)C3CCC12C,3467.0,1.0,,0.0,,0.0,,0.0,bicyclic,bicyclic
CCCCCCCOC(=O)c1ccc(C(=O)OCc2ccccc2F)cc1,,0.0,,0.0,3212.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=C[Si](C)(OCC(CC)CCCC)O[Si](C)(C=C)OCC(CC)CCCC,,0.0,,0.0,1383.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCC(O)=NCCC,,0.0,,0.0,1962.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
COC(CNS(=O)(=O)c1ccc(C)cc1)c1ccccc1,,0.0,,0.0,2500.0,1.0,,0.0,benzene,benzene
CCCCC(C)(CCC)C(=O)OC,1112.0,1.0,,0.0,,0.0,,0.0,C_O,C_O
CCCCOC(=O)CCCCCC(=O)Oc1ccc([N+](=O)[O-])cc1,,0.0,,0.0,2686.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCOC(=O)c1ccccc1C(=O)Oc1cccc(CC)c1,,0.0,,0.0,3044.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
COCOC,500.0,1.0,,0.0,,0.0,,0.0,ether,ether
CCCCCCCCCCCCCCCCO[Si](CC)(CC)Oc1c(OC)cccc1OC,,0.0,,0.0,3055.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCO[Si](CC)(CC)OC(CC)C(C)C,,0.0,,0.0,1496.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCC(C)CCCCCCCCCCC,2532.0,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
CCCC/C=C\CCCCCCCCO[Si](C)(C)C,,0.0,,0.0,1757.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=C(C)C1CCC(C)(O)CC1,1156.0,1.0,,0.0,1154.0,1.0,1637.0,1.0,Al_OH,Al_OH
CC/C=C\CCOC(=O)CCCC(=O)OCC/C=C\CC,,0.0,,0.0,2111.0,1.0,,0.0,C_O,C_O
CCCCC/C=C/CCO[Si](OCCCCCCC)(c1ccccc1)c1ccccc1,,0.0,,0.0,2764.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)=C[C@@H]1C[C@H](C)CCO1,,0.0,1368.0,1.0,1112.5666666666666,1.0,1347.625,1.0,allylic_oxid,allylic_oxid
CCCCCSC(C)(C)C,1076.0,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
CCOC(=O)CCCCCCCCC(=O)OCC(Cl)Cl,,0.0,,0.0,2134.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)C(=O)O[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,,0.0,,0.0,,0.0,1641.0,1.0,bicyclic,bicyclic
C1CC[C@H]2CCC[C@H]2C1,1003.5291666666668,1.0,1120.4,1.0,982.2166666666668,1.0,,0.0,bicyclic,bicyclic
ClC1CCCCC1Cl,,0.0,1416.0,1.0,,0.0,,0.0,alkyl_halide,alkyl_halide
CCCCCCCCCCCCCOC(=O)c1ccc(C(=O)OC(C)CCC(C)C)cc1,,0.0,,0.0,3566.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCC/C=C/CCCCCCCCC,1385.425,1.0,1431.9294444444442,1.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCOC(=O)c1cccc(SCCCCC)c1,,0.0,,0.0,2248.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)=CC(=O)OCCCCCCCCCl,,0.0,,0.0,1844.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCOC(=O)CC(C)N=C(O)OCC(CC)CCCC,,0.0,,0.0,2782.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C[C@@]12CC[C@H](O[Si](C)(C)C)C[C@@H]1CCC1C2CC[C@]2(C)C1CC[C@H]2O[Si](C)(C)C,,0.0,,0.0,2537.0,1.0,,0.0,bicyclic,bicyclic
CCCCCCCCC(C)OC(=O)CCC(=O)Oc1ccccc1F,,0.0,,0.0,2312.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCOC(=O)C1CCN(C(=O)C2CCCCC2)CC1,,0.0,,0.0,2429.0,1.0,,0.0,C_O,C_O
C=C(CCC)CC(C)C,823.6666666666666,1.0,,0.0,,0.0,,0.0,allylic_oxid,allylic_oxid
O=C(COCC(=O)OCc1c(F)c(F)c(F)c(F)c1F)OCc1c(F)c(F)c(F)c(F)c1F,,0.0,,0.0,2647.0,1.0,,0.0,halogen,halogen
CCCCCCCCCCCCCCCCOC(=O)C(C)(C)C(=O)OCC(C)C,,0.0,,0.0,2596.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
Brc1cc(Br)c2c(c1)oc1c(Br)cccc12,,0.0,,0.0,2401.0,1.0,,0.0,bicyclic,bicyclic
CC(=O)OCCOCCOCCOCCOCCC(C)C,,0.0,,0.0,2034.8,1.0,,0.0,ether,ether
CC1=C[C@@]2(C)CCC3[C@@H](C)CC[C@@]32[C@@H]1C,,0.0,,0.0,1325.5,1.0,1423.5,1.0,allylic_oxid,allylic_oxid
CCC(C)CCI,1058.0,1.0,,0.0,,0.0,,0.0,alkyl_halide,alkyl_halide
CCC(OC(=O)CCC(=O)Oc1cc(Cl)c(Cl)cc1Cl)C(C)C,,0.0,,0.0,2368.0,1.0,,0.0,halogen,halogen
C[C@H]1O[C@H](O[Si](C)(C)C)[C@@H](O[Si](C)(C)C)[C@@H](O[Si](C)(C)C)[C@@H]1O[Si](C)(C)C,1725.0,1.0,,0.0,,0.0,,0.0,ether,ether
CCCCCCCCCCCCOC(=O)C1c2ccccc2-c2ccccc21,,0.0,,0.0,3530.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCOC(=O)CCCC(=O)OC(C)COC(C)(C)C,,0.0,,0.0,2069.0,1.0,,0.0,ether,ether
c1ccc2c(c1)c1ccccc1c1ccccc21,,0.0,,0.0,2395.0,1.0,,0.0,bicyclic,bicyclic
CCCCCCCCCCCOC(=O)CCCCCC(=O)OCC(C)C,,0.0,,0.0,2529.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CSc1ccc(C(=O)OCc2cccc(Br)c2)cc1,,0.0,,0.0,2627.0,1.0,,0.0,benzene,benzene
CCCCCCCCCCCCOC(=O)C1CCN(C(=O)c2cccc(C(F)(F)F)c2)CC1,,0.0,,0.0,3159.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCN(CCCCCC)C(=O)c1cc(F)cc(C(F)(F)F)c1,,0.0,,0.0,2041.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCOC(=O)C1CCN(C(=O)c2ccccc2Cl)CC1,,0.0,,0.0,2495.0,1.0,,0.0,C_O,C_O
CCCC[Si]12OCCN(CCO1)CCO2,1631.0,1.0,2440.0,1.0,,0.0,,0.0,bicyclic,bicyclic
CCCCC12CC3CC(CC(C3)C1)C2,1445.1458333333337,1.0,1643.6666666666667,1.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
C1=CC=CCC=C1,786.125,1.0,,0.0,778.0,1.0,1089.0,1.0,allylic_oxid,allylic_oxid
CC/C=C\CCOC(=O)CCC(=O)OCC(F)(F)C(F)F,,0.0,,0.0,1583.0,1.0,,0.0,alkyl_halide,alkyl_halide
Cc1ccc(-c2csc(NS(=O)(=O)c3ccc([N+](=O)[O-])cc3)n2)cc1,,0.0,,0.0,3581.0,1.0,,0.0,NH0,NH0
CCCCCCCCCCCCCCOC(=O)CCl,2008.3,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
COC(=O)CCCCCCCCl,1363.5,1.0,1872.0,1.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
CCOC(CBr)OC(C)C,1125.0,1.0,,0.0,,0.0,,0.0,ether,ether
C=C(C)[C@H]1CC[C@@H](C)C2=C(C1)[C@H](C)CC2,,0.0,,0.0,1436.2209595959596,1.0,1621.0,1.0,allylic_oxid,allylic_oxid
CCCCCC(O)=NCC(C)C,1372.0,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
CB1O[C@H]2Cc3ccccc3C[C@@H]2O1,1415.0,1.0,,0.0,,0.0,,0.0,bicyclic,bicyclic
C[Si](C)(C)OC(=O)C1CCC(O[Si](C)(C)C)N1[Si](C)(C)C,,0.0,,0.0,1534.0,1.0,,0.0,C_O,C_O
CC12C[C@@H](O[Si](C)(C)C)C3C(CC[C@H]4C[C@@H](O[Si](C)(C)C)CCC34C)C1CCC2=O,,0.0,,0.0,2683.0,1.0,,0.0,bicyclic,bicyclic
CCOC(=O)CCC(=O)OCc1c(F)ccc(F)c1F,,0.0,,0.0,1721.0,1.0,,0.0,halogen,halogen
CCCC/C=C/CCC1CC1,1100.4,1.0,,0.0,,0.0,,0.0,allylic_oxid,allylic_oxid
C=CC(C)OC(=O)CCCC(=O)OC(C)CCCCC,,0.0,,0.0,1759.0,1.0,,0.0,C_O,C_O
COC(=O)CCC(C)[C@@H]1CCC2C3C(C[C@@H](O[Si](C)(C)C)[C@]21C)[C@]1(C)CC[C@@H](O[Si](C)(C)C)[C@@H](O[Si](C)(C)C)[C@@H]1C[C@@H]3O[Si](C)(C)C,,0.0,,0.0,3334.0,1.0,,0.0,bicyclic,bicyclic
CCCCCCCCCCCCCOC(=O)c1ccc(C(=O)OCC(F)(F)F)cc1,,0.0,,0.0,2843.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCCCCCOC(=O)CCCC(=O)OCC(C)CCC,,0.0,,0.0,3196.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCOP(=O)(OCC(C)CCC)c1ccccc1,,0.0,,0.0,2290.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,976.95,1.0,,0.0,,0.0,,0.0,alkyl_halide,alkyl_halide
C=CCCCOC(=O)CCC(=O)OCCCCCCCCCCC,,0.0,,0.0,2333.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCO[Si](OCCF)(c1ccccc1)c1ccccc1,,0.0,,0.0,2447.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCOC(=O)CCCC(=O)OC(C)C(C)=O,,0.0,,0.0,1873.0,1.0,,0.0,C_O,C_O
O=C(CCCC(=O)OC1CCCC1)OCC1CCCCC1,,0.0,,0.0,2208.0,1.0,,0.0,C_O,C_O
CCCCCOC(=O)c1ccccc1C(=O)Oc1cc(Cl)c(Cl)cc1Cl,,0.0,,0.0,2835.0,1.0,,0.0,halogen,halogen
COc1cccc(OC)c1OC(=O)CCCC(=O)OCC(F)(F)C(F)F,,0.0,,0.0,2106.0,1.0,,0.0,alkyl_halide,alkyl_halide
C=Cc1ccccc1C,981.84375,1.0,1342.2,1.0,,0.0,,0.0,aryl_methyl,aryl_methyl
CCCCCCOC(O)=NC1(C(=O)OCCCC)CCCC1,,0.0,,0.0,2100.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCCCOC(=O)c1cccc(C(=O)OCC(C)C)n1,,0.0,,0.0,3067.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCn1cnc2ccccc2c1=O,1664.0,1.0,,0.0,,0.0,,0.0,Ar_N,Ar_N
CCCCCOC(=O)CCCCCCCCC(=O)Oc1ccc(C(C)C)cc1,,0.0,,0.0,2927.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCOC(=O)c1cccc(C(=O)OCC(C)(C)C)n1,,0.0,,0.0,2225.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCC(=O)O,1083.0,1.0,,0.0,1078.2,1.0,1936.799319727891,1.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCCCCCOC(=O)C(C)N(C)C(=O)OC1CC(C)CCC1C(C)C,,0.0,,0.0,3350.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
